"INDICATOR","HFAMDB_389"

"HFAMDB_389","Infectious and parasitic diseases, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"HUN","","TOTAL","FEMALE","1987","374"
"HUN","","TOTAL","FEMALE","1988","376"
"HUN","","TOTAL","FEMALE","1989","392"
"HUN","","TOTAL","FEMALE","1990","316"
"HUN","","TOTAL","FEMALE","1991","306"
"HUN","","TOTAL","FEMALE","1992","316"
"HUN","","TOTAL","FEMALE","1993","291"
"HUN","","TOTAL","FEMALE","1994","260"
"HUN","","TOTAL","FEMALE","1995","229"
"HUN","","TOTAL","FEMALE","1996","248"
"HUN","","TOTAL","FEMALE","1997","252"
"HUN","","TOTAL","FEMALE","1998","223"
"HUN","","TOTAL","FEMALE","1999","269"
"HUN","","TOTAL","FEMALE","2000","243"
"HUN","","TOTAL","FEMALE","2001","210"
"HUN","","TOTAL","FEMALE","2002","196"
"HUN","","TOTAL","FEMALE","2003","181"
"HUN","","TOTAL","FEMALE","2004","173"
"HUN","","TOTAL","FEMALE","2005","193"
"HUN","","TOTAL","FEMALE","2006","158"
"HUN","","TOTAL","FEMALE","2007","188"
"HUN","","TOTAL","FEMALE","2008","160"
"HUN","","TOTAL","FEMALE","2009","246"
"HUN","","TOTAL","FEMALE","2010","224"
"HUN","","TOTAL","FEMALE","2011","318"
"HUN","","TOTAL","FEMALE","2012","501"
"HUN","","TOTAL","FEMALE","2013","508"
"HUN","","TOTAL","FEMALE","2014","444"
"HUN","","TOTAL","FEMALE","2015","508"
"HUN","","TOTAL","FEMALE","2016","411"
"HUN","","TOTAL","FEMALE","2017","398"
"IRL","","TOTAL","FEMALE","1968","197"
"IRL","","TOTAL","FEMALE","1969","170"
"IRL","","TOTAL","FEMALE","1970","179"
"IRL","","TOTAL","FEMALE","1971","138"
"IRL","","TOTAL","FEMALE","1972","133"
"IRL","","TOTAL","FEMALE","1973","120"
"IRL","","TOTAL","FEMALE","1974","122"
"IRL","","TOTAL","FEMALE","1975","133"
"IRL","","TOTAL","FEMALE","1976","135"
"IRL","","TOTAL","FEMALE","1977","133"
"IRL","","TOTAL","FEMALE","1978","127"
"IRL","","TOTAL","FEMALE","1979","139"
"IRL","","TOTAL","FEMALE","1980","116"
"IRL","","TOTAL","FEMALE","1981","99"
"IRL","","TOTAL","FEMALE","1982","101"
"IRL","","TOTAL","FEMALE","1983","90"
"IRL","","TOTAL","FEMALE","1984","95"
"IRL","","TOTAL","FEMALE","1985","102"
"IRL","","TOTAL","FEMALE","1986","95"
"IRL","","TOTAL","FEMALE","1987","71"
"IRL","","TOTAL","FEMALE","1988","82"
"IRL","","TOTAL","FEMALE","1989","96"
"IRL","","TOTAL","FEMALE","1990","87"
"IRL","","TOTAL","FEMALE","1991","70"
"IRL","","TOTAL","FEMALE","1992","75"
"IRL","","TOTAL","FEMALE","1993","75"
"IRL","","TOTAL","FEMALE","1994","72"
"IRL","","TOTAL","FEMALE","1995","85"
"IRL","","TOTAL","FEMALE","1996","76"
"IRL","","TOTAL","FEMALE","1997","86"
"IRL","","TOTAL","FEMALE","1998","90"
"IRL","","TOTAL","FEMALE","1999","104"
"IRL","","TOTAL","FEMALE","2000","106"
"IRL","","TOTAL","FEMALE","2001","90"
"IRL","","TOTAL","FEMALE","2002","90"
"IRL","","TOTAL","FEMALE","2003","77"
"IRL","","TOTAL","FEMALE","2004","82"
"IRL","","TOTAL","FEMALE","2005","79"
"IRL","","TOTAL","FEMALE","2006","73"
"IRL","","TOTAL","FEMALE","2007","125"
"IRL","","TOTAL","FEMALE","2008","113"
"IRL","","TOTAL","FEMALE","2009","130"
"IRL","","TOTAL","FEMALE","2010","129"
"IRL","","TOTAL","FEMALE","2011","125"
"IRL","","TOTAL","FEMALE","2012","107"
"IRL","","TOTAL","FEMALE","2013","126"
"IRL","","TOTAL","FEMALE","2015","191"
"ISL","","TOTAL","FEMALE","1971","8"
"ISL","","TOTAL","FEMALE","1972","3"
"ISL","","TOTAL","FEMALE","1973","7"
"ISL","","TOTAL","FEMALE","1974","8"
"ISL","","TOTAL","FEMALE","1975","8"
"ISL","","TOTAL","FEMALE","1976","9"
"ISL","","TOTAL","FEMALE","1977","3"
"ISL","","TOTAL","FEMALE","1978","5"
"ISL","","TOTAL","FEMALE","1979","9"
"ISL","","TOTAL","FEMALE","1980","6"
"ISL","","TOTAL","FEMALE","1981","12"
"ISL","","TOTAL","FEMALE","1982","5"
"ISL","","TOTAL","FEMALE","1983","5"
"ISL","","TOTAL","FEMALE","1984","9"
"ISL","","TOTAL","FEMALE","1985","3"
"ISL","","TOTAL","FEMALE","1986","7"
"ISL","","TOTAL","FEMALE","1987","1"
"ISL","","TOTAL","FEMALE","1988","8"
"ISL","","TOTAL","FEMALE","1989","8"
"ISL","","TOTAL","FEMALE","1990","6"
"ISL","","TOTAL","FEMALE","1991","10"
"ISL","","TOTAL","FEMALE","1992","8"
"ISL","","TOTAL","FEMALE","1993","8"
"ISL","","TOTAL","FEMALE","1994","6"
"ISL","","TOTAL","FEMALE","1995","7"
"ISL","","TOTAL","FEMALE","1996","4"
"ISL","","TOTAL","FEMALE","1997","6"
"ISL","","TOTAL","FEMALE","1998","7"
"ISL","","TOTAL","FEMALE","1999","11"
"ISL","","TOTAL","FEMALE","2000","12"
"ISL","","TOTAL","FEMALE","2001","9"
"ISL","","TOTAL","FEMALE","2002","5"
"ISL","","TOTAL","FEMALE","2003","10"
"ISL","","TOTAL","FEMALE","2004","7"
"ISL","","TOTAL","FEMALE","2005","10"
"ISL","","TOTAL","FEMALE","2006","9"
"ISL","","TOTAL","FEMALE","2007","20"
"ISL","","TOTAL","FEMALE","2008","12"
"ISL","","TOTAL","FEMALE","2009","6"
"ISL","","TOTAL","FEMALE","2010","6"
"ISL","","TOTAL","FEMALE","2011","12"
"ISL","","TOTAL","FEMALE","2012","15"
"ISL","","TOTAL","FEMALE","2013","10"
"ISL","","TOTAL","FEMALE","2014","18"
"ISL","","TOTAL","FEMALE","2015","12"
"ISL","","TOTAL","FEMALE","2016","5"
"ISL","","TOTAL","FEMALE","2017","12"
"ISL","","TOTAL","FEMALE","2018","11"
"ISR","","TOTAL","FEMALE","1975","271"
"ISR","","TOTAL","FEMALE","1976","265"
"ISR","","TOTAL","FEMALE","1977","264"
"ISR","","TOTAL","FEMALE","1978","256"
"ISR","","TOTAL","FEMALE","1979","235"
"ISR","","TOTAL","FEMALE","1980","196"
"ISR","","TOTAL","FEMALE","1981","225"
"ISR","","TOTAL","FEMALE","1982","221"
"ISR","","TOTAL","FEMALE","1983","224"
"ISR","","TOTAL","FEMALE","1984","293"
"ISR","","TOTAL","FEMALE","1985","286"
"ISR","","TOTAL","FEMALE","1986","299"
"ISR","","TOTAL","FEMALE","1987","286"
"ISR","","TOTAL","FEMALE","1988","255"
"ISR","","TOTAL","FEMALE","1989","264"
"ISR","","TOTAL","FEMALE","1990","306"
"ISR","","TOTAL","FEMALE","1991","295"
"ISR","","TOTAL","FEMALE","1992","382"
"ISR","","TOTAL","FEMALE","1993","269"
"ISR","","TOTAL","FEMALE","1994","276"
"ISR","","TOTAL","FEMALE","1995","265"
"ISR","","TOTAL","FEMALE","1996","353"
"ISR","","TOTAL","FEMALE","1997","356"
"ISR","","TOTAL","FEMALE","1998","365"
"ISR","","TOTAL","FEMALE","1999","561"
"ISR","","TOTAL","FEMALE","2000","604"
"ISR","","TOTAL","FEMALE","2001","534"
"ISR","","TOTAL","FEMALE","2002","587"
"ISR","","TOTAL","FEMALE","2003","551"
"ISR","","TOTAL","FEMALE","2004","571"
"ISR","","TOTAL","FEMALE","2005","665"
"ISR","","TOTAL","FEMALE","2006","715"
"ISR","","TOTAL","FEMALE","2007","760"
"ISR","","TOTAL","FEMALE","2008","807"
"ISR","","TOTAL","FEMALE","2009","787"
"ISR","","TOTAL","FEMALE","2010","872"
"ISR","","TOTAL","FEMALE","2011","1046"
"ISR","","TOTAL","FEMALE","2012","1171"
"ISR","","TOTAL","FEMALE","2013","1130"
"ISR","","TOTAL","FEMALE","2014","1208"
"ISR","","TOTAL","FEMALE","2015","1318"
"ISR","","TOTAL","FEMALE","2016","1317"
"ISR","","TOTAL","FEMALE","2017","1274"
"ITA","","TOTAL","FEMALE","1968","4189"
"ITA","","TOTAL","FEMALE","1969","3825"
"ITA","","TOTAL","FEMALE","1970","3595"
"ITA","","TOTAL","FEMALE","1971","3234"
"ITA","","TOTAL","FEMALE","1972","2864"
"ITA","","TOTAL","FEMALE","1973","2806"
"ITA","","TOTAL","FEMALE","1974","2208"
"ITA","","TOTAL","FEMALE","1975","2015"
"ITA","","TOTAL","FEMALE","1976","1691"
"ITA","","TOTAL","FEMALE","1977","1480"
"ITA","","TOTAL","FEMALE","1978","1384"
"ITA","","TOTAL","FEMALE","1979","1173"
"ITA","","TOTAL","FEMALE","1980","1223"
"ITA","","TOTAL","FEMALE","1981","1186"
"ITA","","TOTAL","FEMALE","1982","1236"
"ITA","","TOTAL","FEMALE","1983","1216"
"ITA","","TOTAL","FEMALE","1984","1193"
"ITA","","TOTAL","FEMALE","1985","925"
"ITA","","TOTAL","FEMALE","1986","1115"
"ITA","","TOTAL","FEMALE","1987","819"
"ITA","","TOTAL","FEMALE","1988","968"
"ITA","","TOTAL","FEMALE","1989","879"
"ITA","","TOTAL","FEMALE","1990","868"
"ITA","","TOTAL","FEMALE","1991","853"
"ITA","","TOTAL","FEMALE","1992","842"
"ITA","","TOTAL","FEMALE","1993","910"
"ITA","","TOTAL","FEMALE","1994","935"
"ITA","","TOTAL","FEMALE","1995","1255"
"ITA","","TOTAL","FEMALE","1996","2333"
"ITA","","TOTAL","FEMALE","1997","2061"
"ITA","","TOTAL","FEMALE","1998","1988"
"ITA","","TOTAL","FEMALE","1999","1968"
"ITA","","TOTAL","FEMALE","2000","2009"
"ITA","","TOTAL","FEMALE","2001","1843"
"ITA","","TOTAL","FEMALE","2002","2147"
"ITA","","TOTAL","FEMALE","2003","3463"
"ITA","","TOTAL","FEMALE","2004","3023"
"ITA","","TOTAL","FEMALE","2005","3322"
"ITA","","TOTAL","FEMALE","2006","3474"
"ITA","","TOTAL","FEMALE","2007","3721"
"ITA","","TOTAL","FEMALE","2008","4047"
"ITA","","TOTAL","FEMALE","2009","4400"
"ITA","","TOTAL","FEMALE","2010","4855"
"ITA","","TOTAL","FEMALE","2011","5720"
"ITA","","TOTAL","FEMALE","2012","6388"
"ITA","","TOTAL","FEMALE","2013","6608"
"ITA","","TOTAL","FEMALE","2014","6839"
"ITA","","TOTAL","FEMALE","2015","8402"
"ITA","","TOTAL","FEMALE","2016","6932"
"KAZ","","TOTAL","FEMALE","1981","2073"
"KAZ","","TOTAL","FEMALE","1982","2289"
"KAZ","","TOTAL","FEMALE","1985","1981"
"KAZ","","TOTAL","FEMALE","1986","1847"
"KAZ","","TOTAL","FEMALE","1987","1918"
"KAZ","","TOTAL","FEMALE","1988","1788"
"KAZ","","TOTAL","FEMALE","1989","1509"
"KAZ","","TOTAL","FEMALE","1990","1384"
"KAZ","","TOTAL","FEMALE","1991","1339"
"KAZ","","TOTAL","FEMALE","1992","1360"
"KAZ","","TOTAL","FEMALE","1993","1449"
"KAZ","","TOTAL","FEMALE","1994","1447"
"KAZ","","TOTAL","FEMALE","1995","1695"
"KAZ","","TOTAL","FEMALE","1996","1612"
"KAZ","","TOTAL","FEMALE","1997","1758"
"KAZ","","TOTAL","FEMALE","1998","1601"
"KAZ","","TOTAL","FEMALE","1999","1448"
"KAZ","","TOTAL","FEMALE","2000","1275"
"KAZ","","TOTAL","FEMALE","2001","1118"
"KAZ","","TOTAL","FEMALE","2002","1198"
"KAZ","","TOTAL","FEMALE","2003","1106"
"KAZ","","TOTAL","FEMALE","2004","1000"
"KAZ","","TOTAL","FEMALE","2005","1079"
"KAZ","","TOTAL","FEMALE","2006","1005"
"KAZ","","TOTAL","FEMALE","2007","1003"
"KAZ","","TOTAL","FEMALE","2008","976"
"KAZ","","TOTAL","FEMALE","2009","826"
"KAZ","","TOTAL","FEMALE","2010","711"
"KAZ","","TOTAL","FEMALE","2011","618"
"KAZ","","TOTAL","FEMALE","2012","591"
"KAZ","","TOTAL","FEMALE","2013","586"
"KAZ","","TOTAL","FEMALE","2014","551"
"KAZ","","TOTAL","FEMALE","2015","520"
"KAZ","","TOTAL","FEMALE","2017","488"
"KGZ","","TOTAL","FEMALE","1981","961"
"KGZ","","TOTAL","FEMALE","1982","893"
"KGZ","","TOTAL","FEMALE","1985","965"
"KGZ","","TOTAL","FEMALE","1986","1019"
"KGZ","","TOTAL","FEMALE","1987","1102"
"KGZ","","TOTAL","FEMALE","1988","844"
"KGZ","","TOTAL","FEMALE","1989","615"
"KGZ","","TOTAL","FEMALE","1990","522"
"KGZ","","TOTAL","FEMALE","1991","446"
"KGZ","","TOTAL","FEMALE","1992","597"
"KGZ","","TOTAL","FEMALE","1993","508"
"KGZ","","TOTAL","FEMALE","1994","487"
"KGZ","","TOTAL","FEMALE","1995","579"
"KGZ","","TOTAL","FEMALE","1996","454"
"KGZ","","TOTAL","FEMALE","1997","656"
"KGZ","","TOTAL","FEMALE","1998","608"
"KGZ","","TOTAL","FEMALE","1999","549"
"KGZ","","TOTAL","FEMALE","2000","434"
"KGZ","","TOTAL","FEMALE","2001","429"
"KGZ","","TOTAL","FEMALE","2002","379"
"KGZ","","TOTAL","FEMALE","2003","320"
"KGZ","","TOTAL","FEMALE","2004","321"
"KGZ","","TOTAL","FEMALE","2005","321"
"KGZ","","TOTAL","FEMALE","2006","390"
"KGZ","","TOTAL","FEMALE","2007","326"
"KGZ","","TOTAL","FEMALE","2008","323"
"KGZ","","TOTAL","FEMALE","2009","303"
"KGZ","","TOTAL","FEMALE","2010","330"
"KGZ","","TOTAL","FEMALE","2011","336"
"KGZ","","TOTAL","FEMALE","2012","293"
"KGZ","","TOTAL","FEMALE","2013","317"
"KGZ","","TOTAL","FEMALE","2014","298"
"KGZ","","TOTAL","FEMALE","2015","295"
"KGZ","","TOTAL","FEMALE","2016","268"
"LTU","","TOTAL","FEMALE","1981","153"
"LTU","","TOTAL","FEMALE","1982","142"
"LTU","","TOTAL","FEMALE","1985","133"
"LTU","","TOTAL","FEMALE","1986","74"
"LTU","","TOTAL","FEMALE","1987","92"
"LTU","","TOTAL","FEMALE","1988","103"
"LTU","","TOTAL","FEMALE","1989","97"
"LTU","","TOTAL","FEMALE","1990","78"
"LTU","","TOTAL","FEMALE","1991","100"
"LTU","","TOTAL","FEMALE","1992","111"
"LTU","","TOTAL","FEMALE","1993","117"
"LTU","","TOTAL","FEMALE","1994","126"
"LTU","","TOTAL","FEMALE","1995","142"
"LTU","","TOTAL","FEMALE","1996","104"
"LTU","","TOTAL","FEMALE","1997","110"
"LTU","","TOTAL","FEMALE","1998","131"
"LTU","","TOTAL","FEMALE","1999","126"
"LTU","","TOTAL","FEMALE","2000","125"
"LTU","","TOTAL","FEMALE","2001","115"
"LTU","","TOTAL","FEMALE","2002","135"
"LTU","","TOTAL","FEMALE","2003","128"
"LTU","","TOTAL","FEMALE","2004","108"
"LTU","","TOTAL","FEMALE","2005","117"
"LTU","","TOTAL","FEMALE","2006","149"
"LTU","","TOTAL","FEMALE","2007","135"
"LTU","","TOTAL","FEMALE","2008","170"
"LTU","","TOTAL","FEMALE","2009","141"
"LTU","","TOTAL","FEMALE","2010","165"
"LTU","","TOTAL","FEMALE","2011","200"
"LTU","","TOTAL","FEMALE","2012","215"
"LTU","","TOTAL","FEMALE","2013","232"
"LTU","","TOTAL","FEMALE","2014","271"
"LTU","","TOTAL","FEMALE","2015","307"
"LTU","","TOTAL","FEMALE","2016","352"
"LTU","","TOTAL","FEMALE","2017","297"
"LTU","","TOTAL","FEMALE","2018","293"
"LUX","","TOTAL","FEMALE","1971","12"
"LUX","","TOTAL","FEMALE","1972","14"
"LUX","","TOTAL","FEMALE","1973","10"
"LUX","","TOTAL","FEMALE","1974","13"
"LUX","","TOTAL","FEMALE","1975","11"
"LUX","","TOTAL","FEMALE","1976","11"
"LUX","","TOTAL","FEMALE","1977","11"
"LUX","","TOTAL","FEMALE","1978","13"
"LUX","","TOTAL","FEMALE","1979","6"
"LUX","","TOTAL","FEMALE","1980","12"
